GeneID	RNASeq_rdr6ddm1	RNASeq_RDR6ddm1	Riboseq_rdr6ddm1	Riboseq_RDR6ddm1	Type
AT5G22450	7.928184	7.476411	5.20779	3.9805	Gene
AT5G22460	5.571356	2.917168	5.18142	2.15407	Gene
AT5G22470	0	0	0	0	Gene
AT5G22480	5.262807	7.174086	2.70682	2.5131	Gene
AT5G22490	0	0.097009	0.593271	0.469742	Gene
AT5G22500	0.539678	3.366615	3.44834	3.84127	Gene
AT5G22510	60.193672	51.958942	29.2508	21.7254	Gene
AT5G22520	6.747158	6.709027	0.321613	0	Gene
AT5G22530	1.75126	2.716007	0.273394	0.104627	Gene
AT5G22540	1.841879	0.870172	0.0400488	0.0383161	Gene
AT5G22545	3.533183	2.604416	0	0	Gene
AT5G22550	0	0	0	0	Gene
AT5G22555	0	0	0	0	Gene
AT5G22560	0.075976	0.020181	0	0	Gene
AT5G22570	4.581996	2.267748	0.0626561	0.239782	Gene
AT5G22580	52.772659	39.547829	69.9823	63.2547	Gene
AT5G22590	0	0	0.0357603	0	Gene
AT5G22600	0	0	0	0	Gene
AT5G22608	3.620029	1.116701	0	0	Gene
AT5G22610	0	0	0.0209616	0	Gene
AT5G22620	36.855694	38.339249	8.70073	6.11758	Gene
AT5G22630	12.127229	10.897119	17.862	8.33325	Gene
AT5G22640	38.17786	43.676949	14.7771	17.839	Gene
AT5G22650	66.710785	78.487076	54.2007	53.1211	Gene
AT5G22660	0.028627	0	0	0	Gene
AT5G22670	0	0	0	0	Gene
AT5G22680	0.003908	0	0	0	Gene
AT5G22690	1.803416	1.903225	0.230069	0.303608	Gene
AT5G22700	4.81323	6.363925	0.0738955	0	Gene
AT5G22720	1.564952	1.672037	0.251165	0.197891	Gene
AT5G22730	4.130304	3.023597	2.16916	2.32914	Gene
AT5G22740	6.883219	8.039474	19.7729	9.87926	Gene
AT5G22750	1.118567	1.244083	0.586633	1.00883	Gene
AT5G22760	6.984283	6.749432	1.95921	1.77579	Gene
AT5G22770	10.90721	11.46793	2.04319	1.91957	Gene
AT5G22780	9.888321	10.108294	2.70886	2.90917	Gene
AT5G22788	1.17637	0	0.52925	0.75953	Gene
AT5G22790	2.038597	2.370759	1.5315	1.86485	Gene
AT5G22791	0	0.001039	0	0	Gene
AT5G22792	0	0	0	0	Gene
AT5G22794	1.03371	0.926597	0	0	Gene
AT5G22800	37.203152	33.801003	18.1364	17.0237	Gene
AT5G22810	0	0	0	0	Gene
AT5G22820	2.700657	2.089571	1.17071	0.490361	Gene
AT5G22830	20.887648	22.52725	21.2063	19.4705	Gene
AT5G22840	4.003673	3.22085	2.01905	1.9117	Gene
AT5G22850	8.505885	6.490705	2.87391	1.6017	Gene
AT5G22860	6.185101	4.81349	4.13216	2.88624	Gene
AT5G22870	0.213588	0	0.422576	0	Gene
AT5G22875	22.369606	15.542312	6.10885	5.44673	Gene
AT5G22880	58.572403	68.631584	46.5122	75.2349	Gene
AT5G22890	0	0	0	0	Gene
AT5G22900	0	0	0	0	Gene
AT5G22910	0	0	0	0	Gene
AT5G22920	3.942869	5.980283	7.36348	3.17712	Gene
AT5G22930	0.657991	0.949389	0.791765	0.946889	Gene
AT5G22940	0.117887	1.347271	1.23652	1.83717	Gene
AT5G22950	23.559862	23.310219	13.3303	9.48346	Gene
AT5G22960	0	0	0	0	Gene
AT5G22970	0	0	0	0	Gene
AT5G22980	0	0	0.120428	0	Gene
AT5G22990	0	0	0	0.378728	Gene
AT5G23000	0	0	0.0231473	0.0442917	Gene
AT5G23010	198.317795	108.168327	135.172	63.0157	Gene
AT5G23020	6.707213	1.819911	0.623088	0.397421	Gene
AT5G23027	0	0	0	0	Gene
AT5G23030	0	0	0	0	Gene
AT5G23035	0	0	0	0	Gene
AT5G23040	96.499092	115.417397	49.7111	54.8005	Gene
AT5G23050	9.513146	3.682313	7.63973	3.49713	Gene
AT5G23060	476.999664	445.98587	272.61	155.155	Gene
AT5G23065	0.069875	0.172608	7289.99	142580	Gene
AT5G23070	4.944915	7.253344	6.9633	10.1041	Gene
AT5G23080	5.373803	4.437991	2.05324	1.70732	Gene
AT5G23090	5.41859	4.410993	5.19213	3.00359	Gene
AT5G23100	5.06038	3.807639	4.06233	6.07957	Gene
AT5G23110	2.854075	2.765922	1.66967	1.43266	Gene
AT5G23120	220.458221	214.646866	113.127	79.7655	Gene
AT5G23130	2.174037	3.009004	0.81234	0.507557	Gene
AT5G23140	15.712501	18.89101	10.7033	8.04594	Gene
AT5G23150	7.613968	7.045986	1.61011	1.21996	Gene
AT5G23155	1.60718	0.280991	0	0	Gene
AT5G23160	0.458267	0.49937	0.127027	0	Gene
AT5G23170	1.139794	0.844363	1.06888	0.650767	Gene
AT5G23180	0.101745	0	0	0	Gene
AT5G23190	0	0	0.0388392	0.0495452	Gene
AT5G23200	5.119363	4.342218	2.35641	1.82593	Gene
AT5G23210	6.717698	7.419371	8.51451	3.74997	Gene
AT5G23212	0	0	0	0	Gene
AT5G23220	0	0	0	0.296104	Gene
AT5G23230	1.28981	0.983494	0	0	Gene
AT5G23235	0.196353	0.190716	0.0715985	0	Gene
AT5G23240	3.07951	1.703721	0.303937	0.161549	Gene
AT5G23250	10.756582	13.110152	12.5956	13.5809	Gene
AT5G23260	0	0.034741	0	0	Gene
AT5G23270	0	0.01911	0.0296521	0.0283693	Gene
AT5G23280	17.895504	22.638063	6.6835	6.32798	Gene
AT5G23290	19.609268	18.506283	17.0069	22.5504	Gene
AT5G23300	3.2417	4.321794	5.12923	7.06907	Gene
AT5G23310	11.125338	14.436095	16.3632	21.8677	Gene
AT5G23320	3.431105	2.035845	0.51982	0.248666	Gene
AT5G23330	9.712056	9.590493	0.45774	0.486596	Gene
AT5G23340	7.02801	7.510503	4.21482	2.84257	Gene
AT5G23350	0.081264	1.134521	0.437377	0.575376	Gene
AT5G23360	0.476256	0.975239	1.11305	0.64539	Gene
AT5G23370	0.563274	1.248915	0.65557	0.792263	Gene
AT5G23380	3.455618	2.451302	0.14044	0	Gene
AT5G23390	4.119117	4.574214	3.04883	2.38199	Gene
AT5G23395	6.269369	7.551877	4.3086	4.76343	Gene
AT5G23400	0.410978	0.623027	3.46646	4.91074	Gene
AT5G23405	7.977154	6.523308	5.15731	1.60717	Gene
AT5G23410	7.665854	6.373574	0	0	Gene
AT5G23411	0.503003	0.354989	0	0	Gene
AT5G23413	0	0	0	0	Gene
AT5G23420	11.881462	11.088009	13.0399	21.1935	Gene
AT5G23430	1.640459	1.430719	1.03018	0.962206	Gene
AT5G23440	38.017292	36.166683	16.7671	15.0645	Gene
AT5G23450	20.423775	16.457874	11.608	7.15214	Gene
AT5G23460	7.275307	5.495048	2.09609	0.273465	Gene
AT5G23470	0	0	0	0	Gene
AT5G23480	1.817221	1.790575	0.156246	0.298973	Gene
AT5G23490	6.653392	5.320186	0.335519	0.291822	Gene
AT5G23510	8.837497	5.814593	1.82195	0.976155	Gene
AT5G23520	7.993917	8.123123	1.72547	1.22283	Gene
AT5G23530	0.313092	0.474496	5.18663	10.1938	Gene
AT5G23535	9.916841	12.840259	12.3996	10.4593	Gene
AT5G23540	38.540146	44.394497	38.0704	39.7217	Gene
AT5G23550	6.338067	6.819918	3.60536	2.63408	Gene
AT5G23570	4.566004	5.00493	4.17625	2.33704	Gene
AT5G23575	3.4446	5.074301	7.8113	6.9242	Gene
AT5G23580	6.894638	6.457777	7.65756	6.96545	Gene
AT5G23590	11.829805	11.08592	5.05785	3.50876	Gene
AT5G23600	0.379138	0.57395	0.1749	0.334667	Gene
AT5G23610	11.953396	11.036624	2.97675	3.54055	Gene
AT5G23630	10.664492	10.369617	9.58797	7.56123	Gene
AT5G23640	0	0	0	0	Gene
AT5G23650	0	0	0	0.240372	Gene
AT5G23660	24.021282	13.076381	43.1247	7.66336	Gene
AT5G23665	0	0	24005	115184	Gene
AT5G23670	14.93323	14.40785	6.92107	3.1597	Gene
AT5G23680	7.948816	4.550598	1.79131	0.677991	Gene
AT5G23690	4.488894	5.898275	1.73634	1.66122	Gene
AT5G23700	0	0	0	0.0925232	Gene
AT5G23710	6.604365	7.767771	6.5247	4.61867	Gene
AT5G23720	2.481	2.865829	1.69114	0.95783	Gene
AT5G23730	22.83416	17.217699	3.52229	3.59456	Gene
AT5G23740	97.700104	143.39946	81.7396	71.2571	Gene
AT5G23750	30.801477	21.82654	4.99406	2.65796	Gene
AT5G23760	56.524651	42.228008	26.5108	12.2492	Gene
AT5G23770	0.565697	0.583602	0.214008	0.082471	Gene
AT5G23780	0.08402	0.038225	0.281515	0.704418	Gene
AT5G23790	0	0	0.0870412	0	Gene
AT5G23800	0.863631	0.946518	0.350217	0.469092	Gene
AT5G23810	0.932145	0.483243	0.334954	0.142428	Gene
AT5G23820	21.127197	33.244801	145.414	203.508	Gene
AT5G23830	0.11831	0.139523	0.0450037	0.344626	Gene
AT5G23840	0	0	0.0415153	1.1122	Gene
AT5G23850	5.726066	5.394994	4.89873	2.87534	Gene
AT5G23860	7.097129	10.438642	48.8564	49.5676	Gene
AT5G23870	2.948127	1.462745	1.12496	0.98507	Gene
AT5G23880	4.317489	5.187418	5.38244	6.1494	Gene
AT5G23890	30.200565	27.549366	27.2863	24.0593	Gene
AT5G23900	60.613953	100.01535	85.0198	103.607	Gene
AT5G23903	0	0	0	0	Gene
AT5G23908	0	0	0	0	Gene
AT5G23910	0.677514	0.384079	2.00904	3.86674	Gene
AT5G23920	95.775612	74.280167	40.0268	28.2364	Gene
AT5G23930	0.490038	0.76529	0.587676	0.624725	Gene
AT5G23940	0.54606	0.731286	51.2922	70.2857	Gene
AT5G23950	0.21425	0.25609	0.46424	0.0740259	Gene
AT5G23955	0.69445	0.642962	0.0546348	0.0285116	Transposon
AT5G23960	0	0	0	0	Gene
AT5G23970	0	0	0.0654648	0	Gene
AT5G23980	0.081155	0.129772	0.0745408	0.261492	Gene
AT5G23989	0	0	0	0	Gene
AT5G23990	0	0	0	0	Gene
AT5G24000	3.432379	4.637656	1.17578	2.04895	Gene
AT5G24010	1.567486	1.755288	4.92084	3.8223	Gene
AT5G24020	11.804111	13.118436	6.17192	7.26431	Gene
AT5G24030	5.075861	4.93759	1.23683	1.38427	Gene
AT5G24040	0	0.03463	0	0	Gene
AT5G24050	0	0	0	0	Gene
AT5G24060	8.689651	11.130832	4.7836	3.287	Gene
AT5G24065	0	0	1.77587	0.117175	Gene
AT5G24070	0	0	0	0	Gene
AT5G24080	0.130934	0	0.0182233	0	Gene
AT5G24090	0.100183	0.362761	0	0	Gene
AT5G24100	0	0	0	0	Gene
AT5G24105	6.538352	8.548581	0.544779	0.521211	Gene
AT5G24110	3.461837	3.358242	0.32853	0.359219	Gene
AT5G24120	132.002823	74.107819	22.3673	5.479	Gene
AT5G24130	0	0	0	0	Gene
AT5G24140	0.118965	0.121659	0.082145	0.0314365	Gene
AT5G24150	269.642517	183.558975	61.3942	25.9082	Gene
AT5G24155	116.543373	65.840942	26.3779	5.82386	Gene
AT5G24160	4.906302	1.818552	1.34957	0.972183	Gene
AT5G24165	419.353607	415.658905	165.178	125.336	Gene
AT5G24170	8.303834	8.489845	3.59813	1.57607	Gene
AT5G24180	0	0	0	0	Gene
AT5G24190	0	0.03617	0	0	Gene
AT5G24200	6.396871	8.787385	0.0858915	0.0821756	Gene
AT5G24205	1.042898	1.128773	0	0	Gene
AT5G24206	1.902626	1.53763	0	0	Gene
AT5G24210	154.786713	112.315384	5.37618	2.66705	Gene
AT5G24220	0	0	0	0	Gene
AT5G24230	0.068576	0.080328	0.0446352	0	Gene
AT5G24240	0.910784	1.927566	0.101953	0.381125	Gene
AT5G24250	0	0	1.77139	4.54E-07	Gene
AT5G24260	3.990104	4.554874	3.36648	3.82276	Gene
AT5G24270	0.196041	0.210011	0.190302	0.182068	Gene
AT5G24280	0.070896	0.173339	0.540948	0.433048	Gene
AT5G24290	0.383949	0.440795	0.193902	0	Gene
AT5G24300	57.699562	58.683544	24.8177	16.3595	Gene
AT5G24310	2.261373	2.351022	2.04015	1.7845	Gene
AT5G24313	0	0	0	0	Gene
AT5G24314	116.640579	134.490097	114.382	121.033	Gene
AT5G24316	0	0	0	0	Gene
AT5G24318	0.709807	0.278692	0.872428	0.373206	Gene
AT5G24320	9.838083	7.416858	1.60571	0.597967	Gene
AT5G24330	0.18916	0.210424	0.100321	0.671865	Gene
AT5G24340	4.071507	3.929282	2.7366	2.44575	Gene
AT5G24350	4.413054	4.403291	2.14255	2.01647	Gene
AT5G24352	2.26931	2.072692	0	0	Gene
AT5G24355	0	0	0	0	Gene
AT5G24360	4.064658	4.352156	3.86204	2.82607	Gene
AT5G24370	0	0.0638	0	0	Gene
AT5G24380	17.705214	3.960086	2.50962	0.246837	Gene
AT5G24390	0.213779	0.175275	0.22582	0.240056	Gene
AT5G24400	18.665117	17.47324	18.411	16.8913	Gene
AT5G24410	0	0	0	0.165798	Gene
AT5G24420	6.809783	8.231156	6.88551	6.73188	Gene
AT5G24430	6.282648	6.208133	3.19918	2.17763	Gene
AT5G24440	0	0	0	0	Gene
AT5G24450	13.651834	13.190765	2.8194	1.32838	Gene
AT5G24460	24.10948	18.774326	4.73975	1.70364	Gene
AT5G24470	0.101211	0.065129	0.0745045	0.0237604	Gene
AT5G24480	0.547995	0.553937	0.719217	0.286709	Gene
AT5G24490	85.186501	148.480347	97.471	103.942	Gene
AT5G24500	12.707786	13.824302	2.49907	1.97192	Gene
AT5G24510	0.20051	0.159778	0	0	Gene
AT5G24520	20.697376	22.800575	37.1907	31.092	Gene
AT5G24530	58.62368	69.455299	12.9248	9.98996	Gene
AT5G24540	0.27027	0.543487	0	0.0695907	Gene
AT5G24550	0	0	0	0	Gene
AT5G24557	0	0	0	0	Gene
AT5G24560	0	0	0	0	Gene
AT5G24570	13.245112	19.860929	14.3474	18.8863	Gene
AT5G24580	2.916642	4.739956	3.6787	2.39803	Gene
AT5G24590	16.231646	19.149178	13.544	16.6452	Gene
AT5G24593	0	0	0	2.32839	Gene
AT5G24600	0.264241	0.210797	0.0335484	0	Gene
AT5G24610	23.906134	24.12137	13.8733	6.84012	Gene
AT5G24620	19.422718	21.55669	0.496514	0.226175	Gene
AT5G24630	1.285895	1.854371	0.734702	0.737977	Gene
AT5G24640	0.142045	0.226379	0	0	Gene
AT5G24650	34.908997	39.356739	21.9186	21.7071	Gene
AT5G24655	4.786827	2.997076	0.709382	1.5082	Gene
AT5G24660	76.332657	38.063519	34.8166	16.2422	Gene
AT5G24670	23.048252	21.995863	0.693065	0.58598	Gene
AT5G24680	3.542782	3.235312	0.459269	0.4394	Gene
AT5G24690	56.034149	59.137871	32.6772	33.0742	Gene
AT5G24710	10.768604	10.570361	7.99396	7.40316	Gene
AT5G24735	87.49511	58.677811	5.85208	2.03596	Gene
AT5G24740	3.772338	3.782014	1.25865	1.41835	Gene
AT5G24750	1.417102	1.182205	0.307227	0.264542	Gene
AT5G24760	3.90223	4.863025	2.72291	2.08779	Gene
AT5G24770	28.382748	18.632509	45.1528	24.9095	Gene
AT5G24775	0	0	0.131371	0	Transposon
AT5G24780	3.549882	3.403582	7.75029	15.5575	Gene
AT5G24790	0	0	0	0	Gene
AT5G24800	10.000567	12.24075	11.9255	3.63437	Gene
AT5G24810	29.185829	26.788418	4.82596	3.03417	Gene
AT5G24820	0	0	0	0	Gene
AT5G24825	0	0	0	0	Gene
AT5G24830	2.889402	2.722832	0.6293	0.373701	Gene
AT5G24840	9.854629	9.364348	9.67044	14.7767	Gene
AT5G24850	12.459095	12.317893	6.76851	7.66008	Gene
AT5G24860	0.137254	0.050858	0.216857	0.103738	Gene
AT5G24870	15.364909	10.731968	3.33181	1.47681	Gene
AT5G24879	0	0.163328	0	0	Gene
AT5G24880	0.816978	0.096562	0	0.0431951	Gene
AT5G24890	54.168293	42.083092	12.8767	6.88841	Gene
AT5G24900	0	0	0	0	Gene
AT5G24910	0.038646	0.102651	0.0482013	0.030744	Gene
AT5G24915	0.232444	0.247995	0.0985342	0.068561	Transposon
AT5G24920	1.451197	0.954108	0.685109	0.357529	Gene
AT5G24930	264.862457	247.255173	121.098	91.2406	Gene
AT5G24940	0	0	0	0	Gene
AT5G24950	0	0	0	0	Gene
AT5G24960	0	0	0.0394912	0	Gene
AT5G24970	2.913982	2.867249	0.752268	0.899652	Gene
AT5G24980	30.416319	23.851078	14.3284	6.52788	Gene
AT5G24990	2.866413	1.943021	0.933766	2.19514	Gene
AT5G25000	0	0	0	0	Gene
AT5G25010	0.891101	0.534943	0	0.37013	Gene
AT5G25020	0	0.158985	0	0.240679	Gene
AT5G25030	0	0	0	0	Gene
AT5G25040	22.019165	20.412203	9.86739	4.61868	Gene
AT5G25045	0.34751	0.452983	0.00604535	0	Transposon
AT5G25050	2.433453	2.779123	1.22102	0.823046	Gene
AT5G25060	16.494356	17.2132	5.12626	4.48363	Gene
AT5G25070	5.61525	5.666067	3.62966	3.7922	Gene
AT5G25080	11.428083	12.781581	8.458	8.91039	Gene
AT5G25090	0.782674	0.457919	9.60602	22.0383	Gene
AT5G25100	33.391304	32.577103	64.8757	50.6658	Gene
AT5G25102	0	0	0	0	Gene
AT5G25110	0.163055	0.172664	0.136528	0	Gene
AT5G25120	20.012598	11.174759	7.24946	1.49192	Gene
AT5G25130	11.532022	9.011834	4.1611	3.27258	Gene
AT5G25140	33.31752	20.936844	1.85553	0.493127	Gene
AT5G25150	5.572592	6.24067	4.30228	5.34853	Gene
AT5G25160	0.048089	0	0.134737	0	Gene
AT5G25170	4.018914	4.210319	4.88674	3.92252	Gene
AT5G25180	0	0	0	0.0358158	Gene
AT5G25190	5.800216	17.164217	2.3779	0.522138	Gene
AT5G25200	0.06252	0.052705	0	0	Gene
AT5G25205	0.064751	0.051659	0.00533977	0.020435	Transposon
AT5G25210	0.723593	1.106344	0.593785	0.668349	Gene
AT5G25220	53.528416	44.091118	8.89788	4.34434	Gene
AT5G25230	0.118371	0.140358	0.00938253	0.0179532	Gene
AT5G25240	2.947462	6.128739	1.30287	0.747901	Gene
AT5G25250	21.819891	19.716608	0.557669	0.233425	Gene
AT5G25260	9.6024	9.686714	0.262123	0.133751	Gene
AT5G25265	60.653984	56.726379	18.8277	10.9267	Gene
AT5G25270	20.945648	20.90255	8.55349	4.48408	Gene
AT5G25280	65.409981	50.787701	9.97028	5.64184	Gene
AT5G25290	0	0	0	0	Gene
AT5G25300	0	0	0	0.118864	Gene
AT5G25305	0	0	0.145926	0	Transposon
AT5G25310	0.058599	0	0.07438	0.106743	Gene
AT5G25320	0	0	0	0	Gene
AT5G25330	0	0	0	0	Gene
AT5G25340	0.094741	0.115269	0	0.738233	Gene
AT5G25350	21.184443	18.271452	12.2169	9.34666	Gene
AT5G25360	30.655766	31.501837	6.78154	3.82803	Gene
AT5G25370	0.459051	0.345208	0.643331	0.259157	Gene
AT5G25380	0	0	0.0688178	0.0877874	Gene
AT5G25390	0.686437	0.25098	0.618551	0	Gene
AT5G25400	0	0	0	0	Gene
AT5G25410	0	0	0	0	Gene
AT5G25415	0.04125	0	0	0	Gene
AT5G25420	0	0	0	0	Gene
AT5G25422	0	0	0	0	Gene
AT5G25425	0	0	0	0	Gene
AT5G25430	0	0	0	0	Gene
AT5G25440	14.154442	14.895674	1.64637	1.75016	Gene
AT5G25450	1.556922	1.187445	0.780236	1.55393	Gene
AT5G25451	0.208235	0.068111	0	0	Gene
AT5G25460	32.700306	66.048973	118.814	65.2669	Gene
AT5G25470	0.952941	0.999654	0.317816	0	Gene
AT5G25475	0.875689	0.957166	1.81713	2.53412	Gene
AT5G25480	2.509594	2.23202	1.45591	1.21124	Gene
AT5G25490	0.694169	1.319005	3.94604	2.44286	Gene
AT5G25500	0.52129	0.666803	0.241671	0.198185	Gene
AT5G25510	12.026904	11.976472	7.41582	6.28163	Gene
AT5G25520	12.780728	11.612671	4.60614	3.34176	Gene
AT5G25530	0.028584	0	0.0605747	0	Gene
AT5G25540	30.130787	27.573538	11.9296	7.29099	Gene
AT5G25550	0	0	0	0	Gene
AT5G25560	50.101871	47.933578	1.99181	0.544509	Gene
AT5G25570	3.231843	3.998504	4.3281	4.02254	Gene
AT5G25580	0.694692	0.699713	0.686211	0.617905	Gene
AT5G25585	0	0	0	0	Gene
AT5G25590	3.367717	3.533873	3.83063	3.82518	Gene
AT5G25600	0	0	0.0642326	0	Gene
AT5G25610	663.082214	306.062714	277.778	72.9377	Gene
AT5G25615	0.019797	0.006836	0	0	Transposon
AT5G25620	2.167053	1.422876	1.76804	1.66585	Gene
AT5G25625	0	0	0	0	Gene
AT5G25630	76.716278	72.799553	22.5345	15.8198	Gene
AT5G25640	0.522364	0	0	0.44079	Gene
AT5G25750	0	0	0.654468	0	Gene
AT5G25752	16.79767	16.611824	7.60068	8.29605	Gene
AT5G25754	21.364832	23.31374	2.22068	3.20802	Gene
AT5G25757	21.871944	23.239912	1.26267	1.35537	Gene
AT5G25760	18.954636	18.183504	33.0911	25.5069	Gene
AT5G25770	5.11705	3.793953	0.754669	0.598717	Gene
AT5G25780	8.903819	8.816199	4.49783	5.15505	Gene
AT5G25790	0.311233	0.325773	0.238778	0.0351458	Gene
AT5G25800	2.193812	2.723298	1.49676	0.900117	Gene
AT5G25810	0.827723	0.648736	0.187738	0.478976	Gene
AT5G25820	1.267421	0.685859	0.0124781	0	Gene
AT5G25830	0.838586	0.609543	1.07351	1.05482	Gene
AT5G25840	24.821409	28.827723	7.65126	2.12798	Gene
AT5G25850	0	0	0	0.156958	Gene
AT5G25860	0	0	0	0	Gene
AT5G25870	0	0	0	0	Gene
AT5G25880	0	0	1.5018	1.6255	Gene
AT5G25890	11.477374	6.335289	4.02755	2.25382	Gene
AT5G25900	9.477777	6.901982	5.58907	4.26489	Gene
AT5G25910	0.548467	0.462249	0.0114229	0.0437147	Gene
AT5G25920	0.066265	0.02219	0.0801841	0.122744	Gene
AT5G25930	3.817807	3.465007	0.940307	1.08274	Gene
AT5G25940	36.872143	31.842573	17.9501	16.4606	Gene
AT5G25950	0	0	0	0.0365392	Gene
AT5G25955	0	0	0	0	Transposon
AT5G25960	0	0	0	0	Gene
AT5G25970	0	0	0	0	Gene
AT5G25980	464.605621	667.139038	876.054	635.4	Gene
AT5G25990	0.419015	0.905187	1.41718	0	Gene
AT5G26000	820.617493	1042.241333	2057.11	1293.82	Gene
AT5G26010	2.069556	0.806498	0.502818	0.160355	Gene
AT5G26015	0	0	0	0	Gene
AT5G26020	3.816563	3.870519	0.632278	0.279196	Transposon
AT5G26030	37.250988	31.855991	14.944	12.8253	Gene
AT5G26038	0.143012	0.120011	1.35E-75	0	Gene
AT5G26040	1.359323	1.356965	0.41639	0.125803	Gene
AT5G26050	0	0	0	0	Gene
AT5G26060	0	0	0	0	Gene
AT5G26070	0	0	0	0	Gene
AT5G26080	0	0	0	0	Gene
AT5G26090	0	0	0	0	Gene
AT5G26100	0	0	0	0	Gene
AT5G26110	7.491848	9.346392	2.50307	1.64804	Gene
AT5G26114	0	0	0	0	Gene
AT5G26120	0	0	0.0127206	0.0973622	Gene
AT5G26130	0	0	0	0	Gene
AT5G26140	0.059927	0	0	0	Gene
AT5G26146	0.065601	0	0	0	Gene
AT5G26147	0	0	99.8291	5682.86	Gene
AT5G26150	0	0	0	0	Gene
AT5G26160	1.668849	2.527888	0.524639	0.895772	Gene
AT5G26170	15.466515	9.446294	0.5569	0.304461	Gene
AT5G26180	4.362933	4.455509	2.41683	2.32505	Gene
AT5G26190	0.027599	0.153798	0.0694715	0.033233	Gene
AT5G26200	4.933962	4.915661	4.83224	2.16209	Gene
AT5G26210	30.103264	28.16671	9.66915	10.651	Gene
AT5G26220	0.827917	1.084723	1.467	0.534679	Gene
AT5G26230	4.401068	2.390707	2.53776	1.12516	Gene
AT5G26233	0	0	0.0434987	0	Transposon
AT5G26236	0.124931	0.107745	0.157105	0.0924971	Transposon
AT5G26240	8.814778	8.622758	1.94833	0.789694	Gene
AT5G26250	0	0.044707	0	0	Gene
AT5G26260	0.069014	0.124152	0.0677225	0	Gene
AT5G26262	0	0	0	0	Gene
AT5G26270	62.661591	73.795647	11.2391	11.7597	Gene
AT5G26280	0.866208	1.42542	1.11114	0.708763	Gene
AT5G26283	0.047576	0.114071	0	0.0541383	Transposon
AT5G26286	0	0	0	0	Gene
AT5G26290	0	0	0	0	Gene
AT5G26300	0.087842	0	0.0601466	0	Gene
AT5G26310	0	0	0.0170205	0	Gene
AT5G26320	0	0	0	0	Gene
AT5G26330	2.400263	3.097776	4.26411	2.2078	Gene
AT5G26340	10.863667	6.974668	1.19674	0.272611	Gene
AT5G26345	3.489362	4.008835	0.307392	0.495316	Transposon
AT5G26350	3.663869	3.144804	0.2835	0	Transposon
AT5G26360	26.122553	30.323133	49.1287	54.5488	Gene
AT5G26570	15.808434	12.783892	7.35525	6.40972	Gene
AT5G26580	0	0	0	0	Gene
AT5G26582	0.027723	0	0	0.0468815	Transposon
AT5G26590	0	0	0	0	Transposon
AT5G26594	0	0	0	1.11578	Gene
AT5G26600	16.26021	14.59637	18.642	12.3849	Gene
AT5G26610	17.240404	14.831262	3.07489	1.83542	Gene
AT5G26617	0	0	0	0	Gene
AT5G26618	0.038135	0.007253	0	0	Transposon
AT5G26620	0	0	2.87322	2.19914	Gene
AT5G26622	7.021727	6.859876	1.118	1.01129	Gene
AT5G26630	0	0.322555	0.727976	0.642906	Gene
AT5G26640	0	0	0	0	Gene
AT5G26642	0	0	0.888056	0.849636	Transposon
AT5G26650	0.073793	0.299502	0.248846	0	Gene
AT5G26660	0.619539	0.191651	1.24438	0.944225	Gene
AT5G26667	38.77639	35.894573	34.5994	32.0239	Gene
AT5G26670	1.897373	2.489429	3.73355	2.10119	Gene
AT5G26673	0	0	0	0	Gene
AT5G26680	3.911873	4.531506	4.89754	7.91692	Gene
AT5G26690	26.805353	17.753582	0.927451	0.11831	Gene
AT5G26692	0	0	0	0	Gene
AT5G26700	0.264934	0.190518	0	0	Gene
AT5G26710	12.647658	15.156489	17.5243	24.9115	Gene
AT5G26717	0	0	0	0	Gene
AT5G26720	5.307442	5.636703	0.542236	0.188646	Gene
AT5G26730	0	0.278466	0.166886	0	Gene
AT5G26731	1.30999	0.653313	0.926962	0.886859	Gene
AT5G26740	6.700523	6.707033	4.88176	4.48113	Gene
AT5G26742	115.261658	119.377548	140.563	164.602	Gene
AT5G26749	1.78759	1.253596	1.16991	1.37113	Gene
AT5G26751	21.909441	19.289862	11.6239	6.76932	Gene
AT5G26760	8.773646	7.910224	5.81475	3.48448	Gene
AT5G26770	10.588737	8.65098	1.67324	1.0521	Gene
AT5G26775	0.216242	0.365789	0.0100887	0	Transposon
AT5G26780	17.136932	17.732143	25.8992	27.7912	Gene
AT5G26790	1.357799	1.183974	2.32163	0.919112	Gene
AT5G26800	17.752375	20.259386	25.2426	30.5944	Gene
AT5G26805	0	0	0	0	Gene
AT5G26810	0	0	0	0	Gene
AT5G26820	31.073975	33.830238	8.45733	6.38731	Gene
AT5G26830	19.074928	24.944489	31.6508	36.4047	Gene
AT5G26840	0	0	1.06147	0	Gene
AT5G26848	0.18521	0	0	0	Gene
AT5G26850	3.120294	4.158145	10.904	11.4714	Gene
AT5G26860	6.692412	7.430963	2.61341	3.56299	Gene
AT5G26880	23.332314	24.289232	3.43865	2.9831	Gene
AT5G26890	0	0	0	0	Gene
AT5G26900	0	0	0	0	Gene
AT5G26910	4.119112	4.559717	2.06069	2.01848	Gene
AT5G26912	0	0	0	0	Gene
AT5G26920	18.515373	15.466576	1.65424	2.00403	Gene
AT5G26930	0.277812	0.056197	0.179407	0	Gene
AT5G26940	9.243045	9.319047	5.132	3.09315	Gene
AT5G26950	0.013075	0	0.0381661	0.0730299	Gene
AT5G26960	4.672523	6.292122	2.2064	2.01042	Gene
